"","dat_clust"
"305",24.1400465030337
"306",22.7865208322214
"307",83.3987624046881
"308",58.5947274378534
"309",40.7879834663001
"310",7.82164950740987
"311",33.2374122311367
"312",10.2240024781247
"313",31.8285138134551
"314",29.9801709076634
"315",39.0141351159558
"316",5.41789572197484
"317",35.1651646973652
"318",61.7212678807538
"319",33.2277789052304
"320",13.1877968637214
"321",69.0981240090679
"322",14.4226309272405
"323",38.8447568358444
"324",38.259929825549
"325",36.5852738011473
"326",45.4728627663991
"327",19.9352259357245
"328",13.9076563733947
"329",63.5233384982391
"330",25.0669146549329
"331",52.7702748798993
"332",21.4772969061631
"333",17.393763714242
"334",16.6143795887186
"335",17.3036413317221
"336",67.88015529401
"337",41.6767003939353
"338",19.5729224005992
"339",43.5860030585879
"340",12.7258701752312
"341",8.16081426510978
"342",38.1489144343681
"343",28.7102006148683
"344",11.5083392506931
"345",48.8744281682314
"346",5.51180576133533
"347",15.4137659378083
"348",12.907667322112
"349",17.954072231192
"350",12.0701640885467
"351",2.0026148820863
"352",57.5478196764394
"353",2.96124855870902
"354",43.0047589451151
"355",51.0824209388613
"356",75.6028061382761
"357",31.2235814913582
"358",29.0451667056247
"359",5.27882298567298
"360",2.48237087671436
"361",11.2427938212308
"362",2.55891065102042
"363",18.6754956680637
"364",15.723217621654
"365",18.3419872100622
"366",2.25940111792007
"367",26.0484601705377
"368",35.6166378774317
"369",32.9824753728333
"370",38.7809822526822
"371",56.237967431797
"372",51.7207799557462
"373",20.1589510617911
"374",34.3271236577806
"375",18.5715200573078
"376",28.7283102480679
"377",4.07978626938211
"378",29.7852700239208
"379",153.41062774488
"380",81.8896425754085
"381",27.5972764285376
"382",46.7808657242617
"383",11.0709129319515
"384",14.9068501437651
"385",22.4605411654938
"386",53.2077873528167
"387",36.8385112144225
"388",33.5775237288872
"389",84.0146415324983
"390",1.50294451594137
"391",7.7413796969724
"392",15.2834302797083
"393",26.4797220664148
"394",37.9138293987974
"395",94.8962602282915
"396",7.28107050694443
"397",23.5228675053589
"398",39.2421408985015
"399",43.1044310260033
"400",40.2570443478212
"401",12.4424950980049
"402",30.6802008269891
"403",16.9711367918536
"404",11.9623312571312
"405",28.2584758324015
"406",68.6230145280265
"407",27.7252500764371
"408",2.28866474813164
"409",160.51861366439
"410",43.9286796341124
"411",68.0574141166897
"412",26.9640960877952
"413",8.83241712217079
"414",23.7386532907162
"415",1.77302984340374
"416",3.40856163815261
"417",14.4420091252833
"418",21.9616756320677
"419",58.893686028655
"420",3.00669655105731
"421",16.1812751319934
"422",29.7306385832041
"423",50.2220259315249
"424",71.7631555627476
"425",17.1347823398839
"426",19.200317789785
"427",44.9516461248017
"428",26.5733590968142
"429",61.3395111198904
"430",53.0964180871904
"431",66.4350914011857
"432",11.8189549888134
"433",30.618215773424
"434",1.60393192230476
"435",25.9143814074891
"436",26.5767080229893
"437",14.8379614569326
"438",4.31096672767078
"439",84.3193695334994
"440",58.4074330259125
"441",4.76017209918894
"442",42.0166714195519
"443",24.6779231084324
"444",34.8560540430546
"445",94.0812141352095
"446",26.8453100141776
"447",10.6513650183642
"448",70.6075774157698
"449",49.400704198759
"450",6.70548738987156
"451",67.0867966058754
"452",17.2545366451004
"453",9.60764916374039
"454",102.865192060709
"455",25.6975267477471
"456",4.87821932155281
"457",59.852184873386
"458",46.4716260124506
"459",37.8508403463969
"460",14.6346434291442
"461",37.464035053063
"462",28.6552759311536
"463",43.5339212346534
"464",32.1352207749848
"465",47.4216206483862
"466",6.1477025423163
"467",51.0225325324683
"468",4.44911923452401
"469",35.8337570391187
"470",81.3597900193943
"471",32.7794589515485
"472",41.796814813594
"473",16.6094730522754
"474",78.4128180887201
"475",56.6124434300331
"476",77.9285115979067
"477",25.1566455623922
"478",25.6021179672473
"479",43.3784617850311
"480",33.1009712021441
"481",6.20197430226095
"482",120.625699268304
"483",23.034165214613
"484",28.1141203138047
"485",64.9396139140875
"486",30.3969005329096
"487",43.0434272073544
"488",4.49379872753094
"489",71.3119775256622
"490",77.4918480279849
"491",14.877484525661
"492",67.6417998577
"493",65.7899055834637
"494",36.7639757240047
"495",17.7931023678492
"496",124.744975410461
"497",8.25518682449987
"498",14.7020850079664
"499",18.7864198604087
"500",10.6726080259547
"501",12.3594806681204
"502",17.3678001105899
"503",24.1750675375731
"504",15.840056712275
"505",16.3486902499029
"506",26.7124114914666
"507",17.983820077842
"508",67.176384264941
"509",114.645049407009
"510",47.2611301479472
"511",65.4459102243606
"512",30.3306909862961
"513",17.9322127034638
"514",42.3495934855088
"515",52.2729645663329
"516",47.4129222576404
"517",64.5133189254842
"518",25.2073976561885
"519",52.611049620323
"520",5.60744043979151
"521",38.9488015547611
"522",15.9550669162124
"523",29.6850429761054
"524",13.4356240365473
"525",3.42691638212221
"526",24.4844905808777
"527",44.6456615933532
"528",17.5795196388256
"529",132.92450126818
"530",85.716333018704
"531",17.9471792357011
"532",132.485156793512
"533",25.15361068075
"534",44.3390720528318
"535",2.77478070174385
"536",140.626112977652
"537",14.7980637816333
"538",23.4324786848206
"539",6.55154953920877
"540",58.6742264191817
"541",26.2450134887766
"542",14.0152287903024
"543",3.5964624838106
"544",14.5254360881344
"545",24.1229215555496
"546",10.0832936910262
"547",25.4217563614349
"548",8.01271766411812
"549",4.44824902681156
"550",48.3940638590733
"551",57.1872790669082
"552",23.6161391791132
"553",91.6210474537859
"554",49.0063065876015
"555",23.9174950915848
"556",12.7574723581262
"557",31.1671215063736
"558",80.1967937555812
"559",35.7645533020892
"560",26.5586754407127
"561",59.7575613209972
"562",48.5001281175362
"563",164.740552171571
"564",34.3889734011216
"565",23.4117768703417
"566",97.9630143359727
"567",20.2201614068584
"568",45.348113024869
"569",33.3080573619578
"570",14.444752225693
"571",3.84563881925496
"572",9.57244761646462
"573",19.3683875880662
"574",51.2563181425647
"575",39.7389880211118
"576",7.19996002831136
"577",31.7809102381677
"578",28.8109895679325
"579",17.9096883639058
"580",82.7588497652131
"581",6.7745894329031
"582",10.0007755230607
"583",15.508662270269
"584",33.8895951265497
"585",61.8973267070132
"586",54.0231315570197
"587",111.440297809283
"588",77.263859174828
"589",61.6843296607536
"590",53.5672516312896
"591",11.1845414146238
"592",13.5070802138064
"593",85.969901392399
"594",79.2321752502452
"595",27.2670879127466
"596",5.60497480589327
"597",35.1551834055625
"598",4.27267814455227
"599",7.21189872953051
"600",90.5908174495343
"601",23.5125509824692
"602",47.7160155391125
"603",34.4453716267017
"604",51.2460299843743
"605",50.6550073241897
"606",35.7071470274647
"607",23.6205036342665
"608",28.6511178924679
"609",20.5013835258887
"610",5.51490860770722
"611",123.217665811587
"612",31.045930779432
"613",34.6936036325699
"614",7.55561033299382
"615",26.0215518473239
"616",44.3967028256014
"617",10.5971141267135
"618",60.9802677324599
"619",23.0302934472045
"620",41.5028495804527
"621",29.9741501203238
"622",141.287500269634
"623",18.3065623125064
"624",63.8044233919166
"625",61.8379050598145
"626",54.4190070121014
"627",59.3439660064359
"628",38.0000574027996
"629",73.3454237951992
"630",31.6367479103507
"631",49.6469447126756
"632",33.5279353549881
"633",73.4270691869399
"634",75.7877225658918
"635",32.1423976453569
"636",6.72612257267046
"637",40.5211534760679
"638",31.9153490026023
"639",31.725907551152
"640",17.3478747592422
"641",16.1617843652025
"642",36.4647485086022
"643",14.7254725186825
"644",89.7394237216777
"645",48.3056256915877
"646",6.21570178557011
"647",67.611538374163
"648",85.6820084164038
"649",47.8119844079302
"650",30.5663801735322
"651",20.1010416321394
"652",18.4861352715065
"653",4.91604162656655
"654",52.3132856080926
"655",15.5850823814493
"656",88.3380155563181
"657",52.679338031756
"658",3.22755828537271
"659",15.3723068410213
"660",6.33320026470317
"661",23.2888063378149
"662",9.90312112182027
"663",65.5461098342391
"664",27.0602763963678
"665",27.5251720138301
"666",22.0727380585282
"667",53.4929720921555
"668",26.3179399684834
"669",92.1030806420264
"670",8.84613384568838
"671",4.23397128744364
"672",40.3693623309921
"673",19.3549928863114
"674",3.41603069315951
"675",22.4219442869831
"676",78.2034959792365
"677",48.2844953264994
"678",116.658476987575
"679",8.68052891588123
"680",49.6368232008497
"681",8.14963452097306
"682",16.8659234241609
"683",25.8131446946335
"684",35.9813452724908
"685",62.7724346953886
"686",35.1706082017038
"687",20.3699839049011
"688",79.9947713232051
"689",9.97492130360592
"690",106.226821567526
"691",39.6885580611212
"692",48.3777675801764
"693",123.599312743185
"694",24.5340779839548
"695",43.9246201465406
"696",28.1610591154897
"697",47.8688328137459
"698",47.1166096356828
"699",54.8716010763109
"700",68.1769285635658
"701",20.7756423452217
"702",81.1200068404958
"703",29.8378360192252
"704",49.1818264355149
"705",62.8660256776471
"706",6.15093509765382
"707",25.5603856266705
"708",16.8881834102467
"709",25.1131501847963
"710",80.2747501609789
"711",93.40283193742
"712",88.3157071882271
"713",25.4238812670312
"714",24.9627333142034
"715",46.7575732349885
"716",7.87637448851333
"717",32.4645483076717
"718",84.7031992091575
"719",11.7947831083188
"720",27.7695756868955
"721",124.773251126699
"722",125.6962711444
"723",83.6011593342603
"724",15.9566498722878
"725",52.9065179481411
"726",19.1693241668402
"727",52.6318571331474
"728",69.67182197539
"729",19.5667968895281
"730",49.3065182666154
"731",40.2486503001336
"732",12.4235341101417
"733",17.3980390962686
"734",58.2479602232232
"735",117.186037580462
"736",28.9983741896435
"737",104.960721777262
"738",5.1983163939461
"739",20.5056071408199
"740",18.2635767980668
"741",42.8308702306532
"742",58.4987079430269
"743",40.8025492834255
"744",95.4247930577793
"745",28.7680726778435
"746",71.5778247931134
"747",3.32553672304572
"748",96.6646426866992
"749",38.6329415668172
"750",27.6254985750574
"751",34.194922763199
"752",86.9853946381239
"753",69.0896268038848
"754",20.7855414844216
"755",31.8240669417551
"756",57.2863128638611
"757",60.318385891916
"758",12.2409423330565
"759",31.0981240089275
"760",49.0936511463364
"761",51.6456951222178
"762",18.8290744879566
"763",33.2004935836818
"764",4.84655856270244
"765",222.525498669161
"766",57.6130598248234
"767",90.7309779932397
"768",3.08754913868079
"769",13.5676508909116
"770",16.2902707970958
"771",27.4410806148992
"772",73.4827772550731
"773",144.516093080068
"774",36.5762352466079
"775",12.6283298794849
"776",32.4907455665494
"777",182.345705637864
"778",54.9144738614042
"779",29.7945833239892
"780",6.22908699616659
"781",7.74663847057888
"782",32.1481213170502
"783",75.8693188439049
"784",52.1997693968775
"785",11.5778921288226
"786",43.3179327226265
"787",35.0835874947243
"788",27.6890426738158
"789",79.7068977560629
"790",60.2154828471151
"791",46.0420630646805
"792",108.608525290785
"793",16.7588587324769
"794",31.5798081464836
"795",28.0713448961509
"796",36.2067805448328
"797",71.921375056199
"798",9.75045172319455
"799",2.10002277646979
"800",52.9297217897226
"801",60.5177446799726
"802",27.6683864873708
"803",52.1578540842178
"804",17.6038263187208
"805",7.79999000262589
"806",23.5997234496205
"807",35.8856395679376
"808",27.3044576572255
"809",3.00935126005281
"810",3.22871374520825
"811",59.9387352596272
"812",28.156418281416
"813",43.4886173374494
"814",10.1024180944785
"815",37.3993772337999
"816",18.9467514914632
"817",23.5539567914388
"818",44.5799386324801
"819",50.2929645253461
"820",37.5576739088722
"821",134.791429382441
"822",91.3028902049072
"823",122.37018017739
"824",51.5113972555378
"825",25.2830721920466
"826",26.2184953122808
"827",49.1383912513013
"828",57.5770535653288
"829",76.7279321011117
"830",50.5057204316174
"831",12.1809644074797
"832",14.1763377168308
"833",46.3793323979035
"834",63.9492692939089
"835",32.8191944402907
"836",46.4581597646427
"837",31.9688894290333
"838",212.701103602802
"839",70.3649510257049
"840",4.46702546232138
"841",13.5997541172595
"842",39.2707702538625
"843",99.7749359926453
"844",27.3062318807472
"845",76.4888251205912
"846",38.7403178046101
"847",9.5217049580112
"848",61.9977732151019
"849",68.8729994790474
"850",20.9194478774038
"851",56.1375209829143
"852",23.7131140343164
"853",135.035474316827
"854",13.6240453057907
"855",92.601840395892
"856",20.8191998879799
"857",13.2233308544635
"858",60.5370484706758
"859",35.2735697243416
"860",55.7462766044955
"861",33.4116815070805
"862",45.6198834270468
"863",16.7568083607698
"864",14.276454517534
"865",41.377145997903
"866",65.783889189442
"867",23.6221180667371
"868",31.2973733459518
"869",129.351171218989
"870",12.3724970191527
"871",13.5676842634738
"872",14.849568697699
"873",88.010499657567
"874",25.9500624206334
"875",13.9739669964
"876",7.60259676506865
"877",33.8910363697354
"878",91.9725756344589
"879",179.507872995828
"880",35.3720089270542
"881",20.5681998828353
"882",23.1509528236366
"883",29.5127821685885
"884",13.6994106977975
"885",22.9369998386979
"886",10.1471512255056
"887",8.36211933619034
"888",35.9945165497092
"889",18.1545207626405
"890",29.6511125302356
"891",83.3900620573309
"892",30.3720779829704
"893",12.9631503298634
"894",113.778676503255
"895",132.21010890519
"896",113.449260473219
"897",67.2923297225188
"898",33.5924066854544
"899",200.026650789337
"900",29.1902529143854
"901",49.2997553841485
"902",6.81379512167072
"903",10.5850973752297
"904",16.3732991760453
"905",96.6565952198597
"906",4.97723576258897
"907",46.4209833145422
"908",8.85199659560545
"909",93.7157355746098
"910",60.2001067986643
"911",15.1953430576541
"912",36.6450221798885
"913",43.6008701233542
"914",4.56851553595082
"915",18.8804402800387
"916",58.0727827454594
"917",24.7153949627008
"918",23.5479908437885
"919",70.7776425219153
"920",33.5571261052077
"921",22.3845460307071
"922",94.8451592692384
"923",14.1648739908758
"924",34.5361256583033
"925",77.0947215955235
"926",51.6592215810602
"927",12.2084339001068
"928",14.2633463816087
"929",40.272062438224
"930",32.8248332234488
"931",7.09871850969728
"932",47.2782051624128
"933",43.2454429953343
"934",62.1982274213321
"935",51.3562049409327
"936",94.3694557728579
"937",110.114952779889
"938",33.3819696464714
"939",9.76146738381004
"940",24.6187186743783
"941",35.7521914409249
"942",24.7490650469815
"943",27.2274226048011
"944",9.36934054431679
"945",120.31514890378
"946",15.8374809699654
"947",51.1048704835016
"948",2.59566990351034
"949",18.0908613886327
"950",17.3228396216495
"951",32.5978193524109
"952",0.981911584165966
"953",10.6041540059428
"954",38.0536211800241
"955",54.8233023629925
"956",17.9597377253404
"957",76.5271431855015
"958",15.22392695431
"959",65.5071950386414
"960",149.619950256485
"961",84.4512649633119
"962",12.1499732210059
"963",59.8100947861236
"964",36.6005749364573
"965",31.6318889538495
"966",63.6672872493786
"967",1.43431568812977
"968",55.3712227072267
"969",4.92902235056311
"970",47.9141882471573
"971",3.69315951460498
"972",115.297524962975
"973",42.5128535536124
"974",41.7390747787492
"975",64.7451769772024
"976",51.4322809801716
"977",11.8075783615399
"978",36.8069103341114
"979",54.3109360861223
"980",4.27016382641978
"981",5.82683037281726
"982",6.56062554915292
"983",49.2432955234667
"984",43.8761708958061
"985",53.6353824285526
"986",13.957718536932
"987",23.9427882587358
"988",32.2329811119156
"989",7.41547896028118
"990",81.5359015160626
"991",81.5510432692928
"992",1.98865043050671
"993",4.74548076873201
"994",70.3738328903496
"995",61.1884394816239
"996",34.4348702747386
"997",34.5126295395705
"998",51.7554332178959
"999",26.1696188738105
"1000",39.3770418702701
"1001",98.771624293534
"1002",65.031686779941
"1003",17.8873863304399
"1004",10.8593012520188
"1005",234.316001812444
"1006",36.1956877231968
"1007",39.9024458286207
"1008",106.740046819304
"1009",20.0113322669048
"1010",3.3134182776954
"1011",28.2297022771643
"1012",29.2002313808834
"1013",34.8324377359413
"1014",50.7477873625223
"1015",11.5442827505791
"1016",46.1806684232946
"1017",109.735777425902
"1018",29.0663370524482
"1019",26.7400237681844
"1020",63.9961275928219
"1021",29.1956919551285
"1022",35.7936050862657
"1023",16.7787632269076
"1024",119.624902058136
"1025",10.414349457342
"1026",68.0768100981884
"1027",14.2787807839282
"1028",15.6285007075172
"1029",23.7103573526537
"1030",54.2421892871927
"1031",20.9609358418319
"1032",21.9339915561676
"1033",39.7381430336484
"1034",4.89653093186446
"1035",19.0031628593802
"1036",60.5435245983701
"1037",11.1179893720137
"1038",45.1954488995447
"1039",33.8182473299223
"1040",12.9692419122934
"1041",14.8650771495001
"1042",12.0270496987358
"1043",11.127005497806
"1044",210.85330382991
"1045",5.34116353453451
"1046",6.93128571211886
"1047",45.6659839670637
"1048",12.8304057001831
"1049",50.177220800377
"1050",79.5808833768428
"1051",37.2008969870651
"1052",52.2100013440682
"1053",7.50813975561482
"1054",4.5651793533121
"1055",23.7191612104705
"1056",15.5563029632797
"1057",18.3490868872759
"1058",42.8862218427427
"1059",9.21425848028675
"1060",14.2018548448453
"1061",12.320433040811
"1062",21.6735184133672
"1063",25.8498949993743
"1064",47.6139669307822
"1065",102.588033754701
"1066",31.6443675905734
"1067",53.8384981705419
"1068",25.9527088884727
"1069",45.8154045506471
"1070",13.0656134075381
"1071",45.4438550054601
"1072",16.3849349293453
"1073",33.231779613848
"1074",7.13845930764125
"1075",32.1877293938689
"1076",23.4789409251075
"1077",6.277452206769
"1078",44.1161186228762
"1079",74.6563422592088
"1080",20.1747600170995
"1081",36.5708989993436
"1082",50.9700310126705
"1083",8.22374534288108
"1084",8.48842384720684
"1085",71.9850350078771
"1086",19.2677752366021
"1087",15.4355171917505
"1088",17.1000829276296
"1089",18.6990533077865
"1090",38.2787873203025
"1091",13.4483973298957
"1092",13.2943454753139
"1093",8.06185016430459
"1094",14.1399519366321
"1095",72.4662511261452
"1096",21.3301681549624
"1097",56.4794256071812
"1098",7.61079698681258
"1099",33.6610708199937
"1100",60.4354834570779
"1101",76.2551027826364
"1102",18.5820196700463
"1103",55.3189550322556
"1104",12.5808172914884
"1105",60.3266890223908
"1106",40.316329703431
"1107",11.4398978879313
"1108",80.9390542181765
"1109",11.4902517259006
"1110",33.7070663285504
"1111",125.269670695606
"1112",31.5188900086201
"1113",6.71083914369848
"1114",100.71499955042
"1115",17.2726969878703
"1116",34.345299494725
"1117",33.2924063582429
"1118",47.2785868403137
"1119",28.234926590236
"1120",107.740841197235
"1121",6.02991585710584
"1122",27.8483960354501
"1123",18.3117457886133
"1124",24.5114150192008
"1125",35.1650466826316
"1126",3.57166179627967
"1127",18.7855115868931
"1128",24.7785730599898
"1129",13.1658613780791
"1130",47.1303105905041
"1131",11.8923312873662
"1132",4.18698892398132
"1133",15.5437328158915
"1134",18.8982368778179
"1135",57.1196633927267
"1136",0.374721994043362
"1137",25.7636087036917
"1138",32.0017265589803
"1139",90.1403703631578
"1140",12.0961042986346
"1141",77.8462179690939
"1142",54.738372286177
"1143",60.3178623740185
"1144",4.89953941127636
"1145",18.1805982795123
"1146",157.558643295526
"1147",82.247878012531
"1148",45.8848534764
"1149",123.969984920354
"1150",24.6220751933734
"1151",1.65635276765788
"1152",11.4308138264229
"1153",54.9670273095958
"1154",44.446371742588
"1155",5.60618985507702
"1156",19.2045193503583
"1157",47.2286157335544
"1158",127.906252177444
"1159",8.79618345969738
"1160",27.9859483233401
"1161",7.17892622483604
"1162",35.0107481779033
"1163",61.0166652050274
"1164",53.4778188520973
"1165",45.5874447458604
"1166",15.8413549753885
"1167",29.885572611096
"1168",90.3832176575227
"1169",36.1663405394256
"1170",13.4430564935607
"1171",53.1977449681654
"1172",33.7546224579546
"1173",3.41448051724505
"1174",75.3003819939868
"1175",98.3549976917931
"1176",61.5086807231081
"1177",81.4886252399588
"1178",25.8876113078536
"1179",22.2694402645294
"1180",53.084432083092
"1181",25.0178539389857
"1182",22.0130161721638
"1183",12.2021779882413
"1184",37.9135900478224
"1185",52.6765052264699
"1186",52.0854559382683
"1187",65.1230868114534
"1188",16.9121040669969
"1189",37.7387944294713
"1190",24.6469263666924
"1191",25.5287712601732
"1192",135.64929310076
"1193",14.5628247106854
"1194",14.4184609303072
"1195",91.4734495734803
"1196",117.397454203649
"1197",66.1528754593573
"1198",92.9936334435212
"1199",44.302248619055
"1200",6.29993353907467
"1201",66.6349197953701
"1202",51.0078842166987
"1203",78.188952283334
"1204",90.579755823531
"1205",53.7347533128708
"1206",47.9258896488226
"1207",7.79759550844115
"1208",5.50033910287341
"1209",13.6225155209606
"1210",9.59920978249871
"1211",8.11430837703305
"1212",95.0745508492286
"1213",30.9260575216273
"1214",24.9718073989295
"1215",19.5458308014512
"1216",13.6937375825219
"1217",16.3670968332999
"1218",4.98619526613078
"1219",38.7972421391063
"1220",36.7512695667743
"1221",17.9741304789103
"1222",29.0696270056036
"1223",55.0038274773744
"1224",33.1063310985232
"1225",92.0067075423029
"1226",21.9354194403059
"1227",2.56068851387835
"1228",14.7649746025159
"1229",14.1374126787881
"1230",34.2704419882857
"1231",11.1553893118451
"1232",11.1346948476532
"1233",20.2192899290466
"1234",66.1586096620888
"1235",2.27928491162794
"1236",17.9133309667286
"1237",30.9056714873485
"1238",18.132392675256
"1239",35.8445964965149
"1240",90.9412452782777
"1241",41.2698001439708
"1242",76.6104938358177
"1243",136.074618939047
"1244",61.5191142349496
"1245",35.1825572333706
"1246",70.856301910004
"1247",33.6733983132789
"1248",22.4092649132768
"1249",41.4149780674998
"1250",82.6996258718828
"1251",43.010701979424
"1252",10.7557473895044
"1253",32.2142612194515
"1254",28.032777468974
"1255",36.2255829575339
"1256",41.8935376036721
"1257",34.8888398777319
"1258",10.8192818356972
"1259",33.2549051730465
"1260",32.7255207146374
"1261",28.5428699398328
"1262",109.550891753194
